url,brand,name,sizes,image_article,status
https://www.sport1.no/13-fishing-rely-black-tele-spinning-8-244cm-m-10-30g-alle-135585,13,13 FISHING Rely Black Tele Spinning 8&#x27; 244cm M 10-30g Alle,,13-135585,ok
https://www.sport1.no/13-fishing-rely-black-tele-spinning-9-274cm-ml-5-20g-alle-135587,13,13 FISHING Rely Black Tele Spinning 9&#x27; 274cm ML 5-20g Alle,,13-135587,ok
https://www.sport1.no/13-fishing-rely-black-tele-spinning-9-274cm-mh-15-40g-alle-135588,13,13 FISHING Rely Black Tele Spinning 9&#x27; 274cm MH 15-40g Alle,,13-135588,ok
https://www.sport1.no/13-fishing-rely-black-tele-spinning-10-305cm-m-10-30g-alle-135589,13,13 FISHING Rely Black Tele Spinning 10&#x27; 305cm M 10-30g Alle,,13-135589,ok
https://www.sport1.no/13-fishing-omen-gold-tele-spinning-7-210cm-l-3-15g-alle-135604,13-fishing,13 FISHING Omen Gold Tele Spinning 7&#x27; 210cm L 3-15g Alle,,13-fishing-135604,ok
https://www.sport1.no/13-fishing-omen-gold-tele-spinning-8-244cm-l-3-15g-alle-135605,13-fishing,13 FISHING Omen Gold Tele Spinning 8&#x27; 244cm L 3-15g Alle,,13-fishing-135605,ok
https://www.sport1.no/13-fishing-omen-gold-tele-spinning-9-277cm-ml-5-20g-alle-135606,13-fishing,13 FISHING Omen Gold Tele Spinning 9&#x27; 277cm ML 5-20g Alle,,13-fishing-135606,ok
https://www.sport1.no/13-fishing-omen-gold-tele-spinning-9-277cm-mh-15-40g-alle-135607,13,13 FISHING Omen Gold Tele Spinning 9&#x27; 277cm MH 15-40g Alle,,13-135607,ok
https://www.sport1.no/13-fishing-omen-gold-spinning-7-213cm-l-5-15g-5-delt-alle-135608,13,13 FISHING Omen Gold Spinning 7&#x27; 213cm L 5-15g 5-delt Alle,,13-135608,ok
https://www.sport1.no/13-fishing-omen-gold-spinning-8-244cm-l-5-15g-5-delt-alle-135609,13-fishing,13 FISHING Omen Gold Spinning 8&#x27; 244cm L 5-15g 5-delt Alle,,13-fishing-135609,ok
https://www.sport1.no/13-fishing-omen-gold-spinning-9-277cm-ml-5-20g-5-delt-alle-135610,13-fishing,13 FISHING Omen Gold Spinning 9&#x27; 277cm ML 5-20g 5-delt Alle,,13-fishing-135610,ok
https://www.sport1.no/13-fishing-omen-gold-spinning-9-277cm-mh-15-40g-5-delt-alle-135611,13-fishing,13 FISHING Omen Gold Spinning 9&#x27; 277cm MH 15-40g 5-delt Alle,,13-fishing-135611,ok
https://www.sport1.no/13-fishing-omen-quest-casting-91-277cm-mh-15-40g-4-delt-alle-135622,13,13 FISHING Omen Quest Casting 9&#x27;1&quot; 277cm MH 15-40g 4-delt Alle,,13-135622,ok
https://www.sport1.no/13-fishing-omen-quest-spinning-orretsjoorret-92-280cm-ml-5-20g-4-delt-alle-135623,13-fishing,13 FISHING Omen Quest Spinning Ørret/Sjøørret 9&#x27;2&quot; 280cm ML 5-20g 4-delt Alle,,13-fishing-135623,ok
https://www.sport1.no/13-fishing-omen-quest-casting-96-290cm-ml-5-20g-4-delt-alle-135624,13,13 FISHING Omen Quest Casting 9&#x27;6&quot; 290cm ML 5-20g 4-delt Alle,,13-135624,ok
https://www.sport1.no/13-fishing-omen-quest-casting-101-308cm-m-10-30g-4-delt-alle-135625,13,13 FISHING Omen Quest Casting 10&#x27;1&quot; 308cm M 10-30g 4-delt Alle,,13-135625,ok
https://www.sport1.no/13-fishing-omen-quest-spinning-sjorretlaks-111-338cm-m-10-30g-4-delt-alle-135627,13,13 FISHING Omen Quest Spinning Sjørret/Laks 11&#x27;1&quot; 338cm M 10-30g 4-delt Alle,,13-135627,ok
https://www.sport1.no/13-fishing-origin-f1-bc-utv-661-lh-alle-135636,13,13 FISHING Origin F1 BC Utv. 6.6:1 LH Alle,,13-135636,ok
https://www.sport1.no/13-fishing-origin-f1-bc-utv-811-rh-alle-135639,13,13 FISHING Origin F1 BC Utv. 8.1:1 RH Alle,,13-135639,ok
https://www.sport1.no/13-fishing-origin-o1-bc-utv-731-lh-alle-135640,13,13 FISHING Origin O1 BC Utv. 7.3:1 LH Alle,,13-135640,ok
https://www.sport1.no/13-fishing-origin-o1-bc-utv-731-rh-alle-135641,13,13 FISHING Origin O1 BC Utv. 7.3:1 RH Alle,,13-135641,ok
https://www.sport1.no/13-fishing-snitchfreefall-pro-inline-ice-combo-2358cm-lh-no-color-alle-141072,13,13 FISHING Snitch/FreeFall Pro Inline Ice Combo 23&quot;/58cm LH No color Alle,,13-141072,ok
https://www.sport1.no/13-fishing-snitch-pro-spinning-ice-combo-2358cm-no-color-alle-141076,13-fishing,13 FISHING Snitch Pro Spinning Ice Combo 23&quot;/58cm No color Alle,,13-fishing-141076,ok
https://www.sport1.no/13-fishing-snitch-pro-spinning-ice-combo-2974cm-no-color-alle-141077,13,13 FISHING Snitch Pro Spinning Ice Combo 29&quot;/74cm No color Alle,,13-141077,ok
https://www.sport1.no/13-fishing-ambition-ice-combo-2461cm-ul-no-color-alle-141079,13,13 FISHING Ambition Ice Combo 24&quot;/61cm UL No color Alle,,13-141079,ok
https://www.sport1.no/13-fishing-ambition-ice-combo-2666cm-l-no-color-barn-141080,13,13 FISHING Ambition Ice Combo 26&quot;/66cm L No color Barn,,13-141080,ok
https://www.sport1.no/13-fishing-micro-magic-man-2g-25mm-cosmic-perch-no-color-alle-141289,13,13 FISHING Micro Magic Man 2g 25mm Cosmic Perch No color Alle,,13-141289,ok
https://www.sport1.no/13-fishing-micro-magic-man-2g-25mm-sexy-llama-no-color-alle-141295,13,13 FISHING Micro Magic Man 2g 25mm Sexy Llama No color Alle,,13-141295,ok
https://www.sport1.no/13-fishing-micro-magic-man-28g-28mm-disco-shad-no-color-alle-141297,13,"13 FISHING Micro Magic Man 2,8g 28mm Disco Shad No color Alle",,13-141297,ok
https://www.sport1.no/13-fishing-micro-magic-man-28g-28mm-molten-hot-magma-no-color-alle-141300,13,"13 FISHING Micro Magic Man 2,8g 28mm Molten Hot Magma No color Alle",,13-141300,ok
https://www.sport1.no/13-fishing-origami-blade-flutter-spoon-53g-30mm-cosmic-perch-cosmic-perch-alle-141310,13-fishing,"13 FISHING Origami Blade Flutter Spoon 5,3g 30mm Cosmic Perch Cosmic Perch Alle",,13-fishing-141310,ok
