url,brand,name,sizes,image_article,status
https://www.xxl.no/vans-mn-drill-chore-coat-jakke-herre-gronn/p/1258393_1_Style,Vans,"Mn Drill Chore Coat, jakke, herre",L;S;XS,1258393,ok
https://www.xxl.no/timberland-leather-strafford-jakke-herre-brun/p/1255753_1_Style,Timberland,"Leather Strafford, jakke, herre",L;M;S;XS;XXL;XXXL,1255753,ok
https://www.xxl.no/timberland-washed-canvas-chore-jac-hvit/p/1254670_1_Style,Timberland,Washed Canvas Chore Jac,XL,1254670,ok
https://www.xxl.no/vans-fast-and-loose-denim-denim-vest-herre-svart/p/1257935_1_Style,Vans,"Fast And Loose Denim, denim vest, herre",S;XS,1257935,ok
https://www.xxl.no/timberland-dwr-fz-jacket-jakke-unisex-bla/p/1254635_1_Style,Timberland,"Dwr Fz Jacket, jakke, unisex",S;XL;XS;XXL;XXXL,1254635,ok
https://www.xxl.no/timberland-wr-3in1-parka-parka-herre-gronn/p/1255534_1_Style,Timberland,"Wr 3In1 Parka, parka, herre",S;XL;XXL;XXXL,1255534,ok
https://www.xxl.no/timberland-wr-3in1-field-brun/p/1255553_1_Style,Timberland,Wr 3In1 Field,XXL,1255553,ok
https://www.xxl.no/nike-jordan-mvp-varsity-jacket-jakke-herre-brun/p/1253622_1_Style,Nike,"Jordan MVP Varsity Jacket, jakke, herre",L;M;S;XL,1253622,ok
https://www.xxl.no/nike-club-futura-jacket-jakke-herre-brun/p/1253383_1_Style,Nike,"Club Futura Jacket, jakke, herre",L;M;S;XL;XS;XXL,1253383,ok
https://www.xxl.no/mammut-alpine-jacket-stoney-hs-thermo-hooded-25-26-alpinjakke-skijakke-herre-mork-bla/p/1229003_1_Style,Mammut,"Alpine Jacket Stoney HS Thermo Hooded 25/26, alpinjakke, skijakke, herre",2XL;L;M;S;XL,1229003,ok
https://www.xxl.no/oakley-alpine-anorak-tnp-tbp-insulated-25-26-snowboardjakke-anorakk-herre-gronn/p/1241671_1_Style,Oakley,"Alpine Anorak Tnp Tbp Insulated 25/26, snowboardjakke, anorakk, herre",L;M;S;XL,1241671,ok
https://www.xxl.no/helly-hansen-alpine-jacket-kvitfjell-race-puffy-alpinjakke-herre-bla/p/1241708_1_Style,Helly Hansen,"Alpine Jacket Kvitfjell Race Puffy, alpinjakke, herre",2XL;L;M;S;XL,1241708,ok
https://www.xxl.no/oakley-alpine-jacket-westview-25-26-ski-og-snowboardjakke-svart/p/1241674_1_Style,Oakley,"Alpine Jacket Westview 25/26, ski- og snowboardjakke",L;M;S;XL,1241674,ok
https://www.xxl.no/helly-hansen-carv-lifaloft-2-0-jacket-25-26-skijakke-herre-bla/p/1241705_1_Style,Helly Hansen,"CARV LIFALOFT 2.0 JACKET 25/26, skijakke, herre",2XL;L;M;S;XL,1241705,ok
https://www.xxl.no/mammut-alpine-jacket-stoney-hs-hooded-25-26-alpinjakke-skijakke-herre-svart/p/1228999_1_Style,Mammut,"Alpine Jacket Stoney HS Hooded 25/26, alpinjakke, skijakke, herre",2XL;L;M;S;XL,1228999,ok
https://www.xxl.no/helly-hansen-bossanova-puffy-2-0-jacket-boblejakke-herre-bla/p/1241695_1_Style,Helly Hansen,"BOSSANOVA PUFFY 2.0 JACKET, boblejakke, herre",2XL;L;M;S;XL,1241695,ok
https://www.xxl.no/helly-hansen-alpine-jacket-insulated-alpinjakke-bla/p/1241702_1_Style,Helly Hansen,"Alpine Jacket Insulated, alpinjakke",2XL;L;M;S;XL,1241702,ok
https://www.xxl.no/mammut-alpine-jacket-stoney-hs-thermo-hooded-25-26-skijakke-alpinjakke-herre-gronn/p/1229002_1_Style,Mammut,"Alpine Jacket Stoney HS Thermo Hooded 25/26, skijakke, alpinjakke, herre",2XL;L;M;S;XL,1229002,ok
https://www.xxl.no/tenson-alpine-jacket-teton-shell-24-25-ski-og-snowboardjakke-herre-gra/p/1230795_1_Style,Tenson,"Alpine Jacket Teton Shell 24/25, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1230795,ok
https://www.xxl.no/helly-hansen-bossanova-puffy-2-0-jacket-boblejakke-herre-svart/p/1241696_1_Style,Helly Hansen,"BOSSANOVA PUFFY 2.0 JACKET, boblejakke, herre",2XL;L;M;S;XL,1241696,ok
https://www.xxl.no/helly-hansen-carv-lifaloft-2-0-jacket-25-26-skijakke-herre-svart/p/1241704_1_Style,Helly Hansen,"CARV LIFALOFT 2.0 JACKET 25/26, skijakke, herre",2XL;L;M;S;XL,1241704,ok
https://www.xxl.no/tenson-alpine-jacket-yoke-25-26-skijakke-herre-gronn/p/1230809_1_Style,Tenson,"Alpine Jacket Yoke 25/26, skijakke, herre",L;M;S;XL;XXL,1230809,ok
https://www.xxl.no/tenson-teton-ski-jacket-25-26-skijakke-herre-gra/p/1242256_1_Style,Tenson,"Teton Ski Jacket 25/26, skijakke, herre",L;M;S;XL;XXL,1242256,ok
https://www.xxl.no/tenson-teton-shell-jacket-25-26-ski-og-snowboardjakke-herre-gra/p/1242273_1_Style,Tenson,"Teton Shell Jacket 25/26, ski- og snowboardjakke, herre",L;M;S;XL;XXL,1242273,ok
